,Value,diff,mean diff
2021-07-01 11:48:00+00:00,1.026,0.0,-6.388888888888861e-05
2021-07-01 11:58:00+00:00,1.025,-6.666666666667412e-05,-6.111111111111052e-05
2021-07-01 12:08:00+00:00,1.022,-0.00019999999999999277,-7.222222222222164e-05
2021-07-01 12:18:00+00:00,1.0230000000000001,6.666666666667412e-05,-6.944444444444417e-05
2021-07-01 12:28:00+00:00,1.02,-0.00020000000000000757,-8.055555555555528e-05
2021-07-01 12:38:00+00:00,1.016,-0.0002666666666666669,-8.333333333333276e-05
2021-07-01 12:48:00+00:00,1.0150000000000001,-6.666666666665932e-05,-8.055555555555528e-05
2021-07-01 12:58:00+00:00,1.012,-0.00020000000000000757,-7.777777777777781e-05
2021-07-01 13:08:00+00:00,1.0110000000000001,-6.666666666665932e-05,-6.944444444444417e-05
2021-07-01 13:18:00+00:00,1.01,-6.666666666667412e-05,-7.77777777777772e-05
2021-07-01 13:28:00+00:00,1.008,-0.00013333333333333345,-6.944444444444417e-05
2021-07-01 13:38:00+00:00,1.008,0.0,-6.944444444444417e-05
2021-07-01 13:48:00+00:00,1.0090000000000001,6.666666666667412e-05,-8.333333333333337e-05
2021-07-01 13:58:00+00:00,1.0070000000000001,-0.00013333333333333345,-6.666666666666668e-05
2021-07-01 14:08:00+00:00,1.0050000000000001,-0.00013333333333333345,-7.499999999999972e-05
2021-07-01 14:18:00+00:00,1.0030000000000001,-0.00013333333333333345,-7.777777777777781e-05
2021-07-01 14:28:00+00:00,1.0030000000000001,0.0,-8.05555555555559e-05
2021-07-01 14:38:00+00:00,1.0030000000000001,0.0,-6.944444444444447e-05
2021-07-01 14:48:00+00:00,1.002,-6.666666666667412e-05,-5.555555555555558e-05
2021-07-01 14:58:00+00:00,1.0050000000000001,0.00020000000000000757,-7.222222222222257e-05
2021-07-01 15:08:00+00:00,1.0010000000000001,-0.0002666666666666669,-4.722222222222224e-05
2021-07-01 15:18:00+00:00,1.002,6.666666666665932e-05,-5.833333333333368e-05
2021-07-01 15:28:00+00:00,1.0010000000000001,-6.666666666665932e-05,-5.000000000000003e-05
